year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancellation_rate,avg_delay_time,carrier_ct_rate,weather_ct_rate,nas_ct_rate,security_ct_rate,late_aircraft_ct_rate,season,year_month,airport_size
2021,7,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2007.0,558.0,217.13,7.87,64.92,3.09,265.0,61.0,14.0,29438.0,11392.0,577.0,2714.0,84.0,16540.0,0.27802690582959644,0.030393622321873443,56.10573476702509,0.10818634778276033,0.003921275535625312,0.03234678624813154,0.001539611360239163,0.13203786746387644,Summer,2021-07-01,Large
2021,7,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",300.0,134.0,62.24,2.0,7.34,0.0,62.42,2.0,1.0,6609.0,2488.0,354.0,284.0,0.0,3483.0,0.44666666666666666,0.006666666666666667,49.32089552238806,0.20746666666666666,0.006666666666666667,0.024466666666666668,0.0,0.20806666666666668,Summer,2021-07-01,Medium
2021,7,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",243.0,82.0,34.19,0.0,8.37,0.0,39.44,1.0,2.0,4124.0,1787.0,0.0,289.0,0.0,2048.0,0.3374485596707819,0.00411522633744856,50.292682926829265,0.14069958847736624,0.0,0.034444444444444444,0.0,0.1623045267489712,Summer,2021-07-01,Medium
2021,7,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",226.0,69.0,22.87,0.0,17.37,0.83,27.93,2.0,0.0,3075.0,1053.0,0.0,594.0,20.0,1408.0,0.3053097345132743,0.008849557522123894,44.56521739130435,0.10119469026548673,0.0,0.07685840707964602,0.0036725663716814156,0.12358407079646018,Summer,2021-07-01,Small
2021,6,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",528.0,210.0,94.78,0.83,10.15,0.73,103.51,13.0,0.0,13162.0,5619.0,116.0,428.0,11.0,6988.0,0.3977272727272727,0.02462121212121212,62.67619047619048,0.17950757575757575,0.001571969696969697,0.01922348484848485,0.0013825757575757576,0.19604166666666667,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",233.0,104.0,52.78,3.02,7.46,0.0,40.74,6.0,2.0,6083.0,3091.0,172.0,379.0,0.0,2441.0,0.44635193133047213,0.02575107296137339,58.49038461538461,0.2265236051502146,0.01296137339055794,0.03201716738197425,0.0,0.17484978540772533,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",112.0,58.0,24.23,0.0,4.9,0.0,28.87,3.0,0.0,3465.0,1586.0,0.0,193.0,0.0,1686.0,0.5178571428571429,0.026785714285714284,59.741379310344826,0.2163392857142857,0.0,0.043750000000000004,0.0,0.25776785714285716,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2699.0,773.0,298.04,20.19,89.24,2.19,363.33,74.0,4.0,29438.0,18598.0,1903.0,4604.0,58.0,23676.0,0.2864023712486106,0.02741756206002223,63.18111254851229,0.11042608373471657,0.007480548351241201,0.03306409781400518,0.0008114116339384957,0.1346165246387551,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1903.0,668.0,264.74,12.17,99.59,1.53,289.97,41.0,2.0,29438.0,15492.0,1202.0,4079.0,82.0,18301.0,0.3510246978455071,0.021544929059379925,58.616766467065865,0.13911718339464005,0.006395165528113505,0.052333158171308465,0.0008039936941671046,0.152375197057278,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",270.0,110.0,48.9,3.21,8.01,0.0,49.88,5.0,0.0,6431.0,2394.0,432.0,469.0,0.0,3136.0,0.4074074074074074,0.018518518518518517,58.46363636363636,0.1811111111111111,0.011888888888888888,0.029666666666666668,0.0,0.18474074074074076,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",224.0,107.0,50.15,4.31,10.25,0.6,41.69,4.0,0.0,7738.0,2978.0,558.0,472.0,31.0,3699.0,0.47767857142857145,0.017857142857142856,71.11433172302738,0.22388392857142855,0.019241071428571427,0.04575892857142857,0.0026785714285714286,0.18611607142857142,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2894.5,1124.0,386.17,18.72,113.07,8.99,597.05,81.0,1.0,29438.0,20124.0,1786.0,4724.0,275.0,40751.0,0.3141419787590833,0.022638345444382337,60.195729537366546,0.10792901062045836,0.005231973169368362,0.03160145332588038,0.0025125768585802124,0.16686696478479596,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",388.0,145.0,64.36,0.07,5.58,0.04,74.95,7.0,0.0,9529.0,3908.0,6.0,190.0,5.0,5420.0,0.37371134020618557,0.01804123711340206,65.71724137931035,0.1658762886597938,0.00018041237113402064,0.014381443298969072,0.00010309278350515464,0.1931701030927835,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",448.0,149.0,87.11,2.55,8.67,1.0,49.68,15.0,1.0,9645.0,5203.0,282.0,820.0,15.0,3325.0,0.3325892857142857,0.033482142857142856,64.73154362416108,0.19444196428571428,0.0056919642857142854,0.019352678571428573,0.002232142857142857,0.11089285714285714,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",313.0,140.0,69.38,3.14,9.77,0.0,57.72,13.0,0.0,8691.0,3704.0,166.0,484.0,0.0,4337.0,0.4472843450479233,0.04153354632587859,62.07857142857143,0.22166134185303513,0.010031948881789137,0.031214057507987218,0.0,0.18440894568690094,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",975.0,344.0,132.46,1.57,18.68,0.0,191.29,21.0,0.0,20648.0,8030.0,129.0,701.0,0.0,11788.0,0.3528205128205128,0.021538461538461538,60.02325581395349,0.13585641025641026,0.0016102564102564102,0.01915897435897436,0.0,0.1961948717948718,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2894.5,1430.0,484.97,27.85,249.76,5.9,661.51,223.0,11.0,29438.0,29600.0,2449.0,13747.0,195.0,43611.0,0.29011969973625484,0.04524244268614323,62.65874125874126,0.09839115439237169,0.005650233313045243,0.05067153580848042,0.0011969973625481844,0.13420775005072022,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",184.0,58.0,18.66,0.96,4.82,0.0,33.56,2.0,1.0,3380.0,1028.0,94.0,201.0,0.0,2057.0,0.31521739130434784,0.010869565217391304,58.275862068965516,0.10141304347826087,0.005217391304347826,0.026195652173913044,0.0,0.1823913043478261,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",390.0,141.0,61.44,3.62,21.64,0.0,54.3,16.0,0.0,7453.0,3083.0,368.0,870.0,0.0,3132.0,0.36153846153846153,0.041025641025641026,52.858156028368796,0.15753846153846154,0.009282051282051283,0.05548717948717949,0.0,0.1392307692307692,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",431.0,181.0,94.66,1.79,12.09,0.0,72.47,14.0,1.0,9837.0,5033.0,125.0,415.0,0.0,4264.0,0.419953596287703,0.03248259860788863,54.348066298342545,0.21962877030162412,0.004153132250580047,0.028051044083526683,0.0,0.16814385150812064,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",207.0,80.0,35.47,2.54,11.85,0.0,30.14,7.0,0.0,4663.0,1698.0,175.0,536.0,0.0,2254.0,0.3864734299516908,0.033816425120772944,58.2875,0.1713526570048309,0.012270531400966183,0.0572463768115942,0.0,0.1456038647342995,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",767.0,309.0,139.25,5.25,28.99,0.95,134.56,18.0,0.0,20024.0,8378.0,421.0,1416.0,47.0,9762.0,0.4028683181225554,0.02346805736636245,64.80258899676376,0.18155149934810952,0.006844850065189048,0.037796610169491526,0.0012385919165580181,0.1754367666232073,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",368.0,164.0,66.13,1.37,13.58,0.0,82.91,15.0,0.0,9190.0,3445.0,105.0,518.0,0.0,5122.0,0.44565217391304346,0.04076086956521739,56.03658536585366,0.17970108695652173,0.003722826086956522,0.03690217391304348,0.0,0.22529891304347824,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",64.0,32.0,10.27,0.0,0.22,0.0,21.52,2.0,0.0,1882.0,508.0,0.0,11.0,0.0,1363.0,0.5,0.03125,58.8125,0.16046875,0.0,0.0034375,0.0,0.33625,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",224.0,101.0,46.27,2.08,9.14,0.0,43.51,4.0,1.0,7114.0,3083.0,269.0,446.0,0.0,3316.0,0.45089285714285715,0.017857142857142856,70.43564356435644,0.2065625,0.009285714285714286,0.04080357142857143,0.0,0.19424107142857142,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",2894.5,1972.0,546.07,26.18,584.11,7.92,807.73,201.0,21.0,29438.0,33320.0,1833.0,30396.0,350.0,54932.0,0.3880362062180244,0.03955135773317592,61.273326572008116,0.10745179063360882,0.005151515151515152,0.1149370326643054,0.0015584415584415584,0.15893939393939394,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",680.0,226.0,89.98,7.82,30.87,0.97,96.36,19.0,4.0,13935.0,5610.0,537.0,1441.0,31.0,6316.0,0.3323529411764706,0.027941176470588237,61.65929203539823,0.1323235294117647,0.0115,0.045397058823529415,0.001426470588235294,0.14170588235294118,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",2894.5,2344.0,692.03,40.01,634.42,5.02,972.52,356.0,53.0,29438.0,41159.0,3838.0,35806.0,135.0,64879.0,0.3296301504711011,0.05006328223878498,62.20861774744027,0.0973182393474898,0.0056264941639713115,0.08921670651103923,0.0007059485304457882,0.13676276191815498,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",95.0,31.0,13.26,0.0,3.23,0.0,14.51,2.0,0.0,1623.0,765.0,0.0,92.0,0.0,766.0,0.3263157894736842,0.021052631578947368,52.354838709677416,0.13957894736842105,0.0,0.034,0.0,0.15273684210526314,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",316.0,157.0,85.95,2.2,8.05,0.0,60.8,6.0,1.0,9568.0,4663.0,211.0,411.0,0.0,4283.0,0.49683544303797467,0.0189873417721519,60.94267515923567,0.27199367088607596,0.006962025316455697,0.0254746835443038,0.0,0.19240506329113924,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",476.0,188.0,66.2,5.47,45.2,0.51,70.61,13.0,2.0,11723.0,4063.0,673.0,2639.0,35.0,4313.0,0.3949579831932773,0.0273109243697479,62.3563829787234,0.13907563025210085,0.011491596638655462,0.09495798319327732,0.0010714285714285715,0.14834033613445377,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",388.0,181.0,80.02,0.14,7.18,0.06,93.6,9.0,2.0,9963.0,3976.0,21.0,208.0,3.0,5755.0,0.46649484536082475,0.023195876288659795,55.04419889502763,0.20623711340206186,0.0003608247422680413,0.018505154639175257,0.00015463917525773195,0.24123711340206183,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",113.0,39.0,20.45,0.0,1.14,0.0,17.42,2.0,0.0,2444.0,1225.0,0.0,57.0,0.0,1162.0,0.34513274336283184,0.017699115044247787,62.666666666666664,0.18097345132743362,0.0,0.010088495575221238,0.0,0.15415929203539824,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1450.0,403.0,151.95,15.03,40.81,1.45,193.76,38.0,14.0,26583.0,9117.0,1102.0,2576.0,32.0,13756.0,0.27793103448275863,0.02620689655172414,65.96277915632754,0.10479310344827586,0.01036551724137931,0.0281448275862069,0.001,0.13362758620689655,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",332.0,133.0,60.43,1.44,5.08,0.0,66.05,9.0,0.0,8269.0,3511.0,32.0,136.0,0.0,4590.0,0.4006024096385542,0.02710843373493976,62.17293233082707,0.18201807228915662,0.004337349397590362,0.015301204819277109,0.0,0.1989457831325301,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",194.0,72.0,38.71,0.81,6.63,0.0,25.84,7.0,0.0,5032.0,2807.0,30.0,248.0,0.0,1947.0,0.3711340206185567,0.03608247422680412,69.88888888888889,0.1995360824742268,0.0041752577319587635,0.034175257731958765,0.0,0.13319587628865978,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",120.0,32.0,20.02,0.0,0.4,0.0,11.58,2.0,0.0,1522.0,1050.0,0.0,11.0,0.0,461.0,0.26666666666666666,0.016666666666666666,47.5625,0.16683333333333333,0.0,0.0033333333333333335,0.0,0.0965,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",37.0,13.0,5.42,0.0,0.0,0.0,7.58,0.0,1.0,788.0,276.0,0.0,0.0,0.0,512.0,0.35135135135135137,0.0,60.61538461538461,0.1464864864864865,0.0,0.0,0.0,0.20486486486486485,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",892.0,187.0,74.91,0.27,20.74,0.95,90.12,13.0,7.0,11206.0,4696.0,43.0,614.0,38.0,5815.0,0.20964125560538116,0.014573991031390135,59.92513368983957,0.08397982062780268,0.00030269058295964127,0.023251121076233183,0.0010650224215246636,0.10103139013452915,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",2894.5,1156.0,419.18,24.38,178.86,3.78,529.8,164.0,18.0,29438.0,22949.0,1664.0,7352.0,136.0,33349.0,0.2983225806451613,0.04232258064516129,56.61764705882353,0.10817548387096775,0.006291612903225806,0.04615741935483871,0.0009754838709677419,0.13672258064516127,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",111.0,50.0,26.52,0.67,1.61,0.0,21.2,3.0,0.0,2685.0,1276.0,30.0,115.0,0.0,1264.0,0.45045045045045046,0.02702702702702703,53.7,0.23891891891891892,0.006036036036036036,0.014504504504504506,0.0,0.19099099099099098,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",168.0,74.0,37.06,2.0,5.24,0.0,29.7,8.0,1.0,3934.0,1832.0,51.0,455.0,0.0,1596.0,0.44047619047619047,0.047619047619047616,53.16216216216216,0.22059523809523812,0.011904761904761904,0.031190476190476192,0.0,0.17678571428571427,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",575.0,201.0,75.65,1.31,38.87,0.0,85.17,23.0,0.0,11830.0,4190.0,91.0,2377.0,0.0,5172.0,0.34956521739130436,0.04,58.85572139303483,0.13156521739130436,0.0022782608695652174,0.0676,0.0,0.14812173913043478,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",62.0,35.0,11.25,0.0,0.82,0.0,22.93,1.0,0.0,2333.0,455.0,0.0,55.0,0.0,1823.0,0.5645161290322581,0.016129032258064516,66.65714285714286,0.1814516129032258,0.0,0.013225806451612903,0.0,0.36983870967741933,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",782.0,312.0,132.19,7.71,35.82,0.0,136.28,25.0,2.0,22073.0,8891.0,950.0,2537.0,0.0,9695.0,0.3989769820971867,0.0319693094629156,70.74679487179488,0.16904092071611254,0.00985933503836317,0.045805626598465474,0.0,0.17427109974424554,Summer,2021-06-01,Large
